Id,ActivityHour,StepTotal,TotalIntensity,AverageIntensity,Calories
1844505072,4/22/2016 7:00:00 PM,797,34,0.566667,126
1844505072,4/22/2016 8:00:00 PM,371,15,0.25,91
1844505072,4/22/2016 9:00:00 PM,363,20,0.333333,98
1844505072,4/22/2016 10:00:00 PM,97,9,0.15,76
1844505072,4/22/2016 11:00:00 PM,585,17,0.283333,100
1844505072,4/23/2016 12:00:00 AM,149,7,0.116667,72
1844505072,4/23/2016 1:00:00 AM,0,0,0,56
1844505072,4/23/2016 2:00:00 AM,0,0,0,56
1844505072,4/23/2016 3:00:00 AM,0,0,0,56
1844505072,4/23/2016 4:00:00 AM,0,0,0,56
1844505072,4/23/2016 5:00:00 AM,0,0,0,56
1844505072,4/23/2016 6:00:00 AM,0,0,0,56
1844505072,4/23/2016 7:00:00 AM,0,0,0,56
1844505072,4/23/2016 8:00:00 AM,0,0,0,56
1844505072,4/23/2016 9:00:00 AM,0,0,0,56
1844505072,4/23/2016 10:00:00 AM,392,10,0.166667,82
1844505072,4/23/2016 11:00:00 AM,758,31,0.516667,120
1844505072,4/23/2016 12:00:00 PM,539,19,0.316667,98
1844505072,4/23/2016 1:00:00 PM,128,5,0.083333,68
1844505072,4/23/2016 2:00:00 PM,0,0,0,57
1844505072,4/23/2016 3:00:00 PM,583,28,0.466667,111
1844505072,4/23/2016 4:00:00 PM,947,35,0.583333,132
1844505072,4/23/2016 5:00:00 PM,74,4,0.066667,63
1844505072,4/23/2016 6:00:00 PM,0,0,0,56
1844505072,4/23/2016 7:00:00 PM,0,0,0,56
1844505072,4/23/2016 8:00:00 PM,0,0,0,56
1844505072,4/23/2016 9:00:00 PM,0,0,0,56
1844505072,4/23/2016 10:00:00 PM,0,0,0,56
1844505072,4/23/2016 11:00:00 PM,0,0,0,56
1844505072,4/24/2016 12:00:00 AM,0,0,0,56
1844505072,4/24/2016 1:00:00 AM,0,0,0,56
1844505072,4/24/2016 2:00:00 AM,0,0,0,56
1844505072,4/24/2016 3:00:00 AM,0,0,0,56
1844505072,4/24/2016 4:00:00 AM,0,0,0,56
1844505072,4/24/2016 5:00:00 AM,0,0,0,56
1844505072,4/24/2016 6:00:00 AM,0,0,0,56
1844505072,4/24/2016 7:00:00 AM,0,0,0,56
1844505072,4/24/2016 8:00:00 AM,0,0,0,56
1844505072,4/24/2016 9:00:00 AM,0,0,0,56
1844505072,4/24/2016 10:00:00 AM,0,0,0,56
1844505072,4/24/2016 11:00:00 AM,0,0,0,56
1844505072,4/24/2016 12:00:00 PM,0,0,0,56
1844505072,4/24/2016 1:00:00 PM,0,0,0,56
1844505072,4/24/2016 2:00:00 PM,0,0,0,56
1844505072,4/24/2016 3:00:00 PM,0,0,0,56
1844505072,4/24/2016 4:00:00 PM,0,0,0,56
1844505072,4/24/2016 5:00:00 PM,0,0,0,56
1844505072,4/24/2016 6:00:00 PM,0,0,0,56
1844505072,4/24/2016 7:00:00 PM,0,0,0,56
1844505072,4/24/2016 8:00:00 PM,0,0,0,56
1844505072,4/24/2016 9:00:00 PM,0,0,0,56
1844505072,4/24/2016 10:00:00 PM,0,0,0,56
1844505072,4/24/2016 11:00:00 PM,0,0,0,56
1844505072,4/25/2016 12:00:00 AM,0,0,0,56
1844505072,4/25/2016 1:00:00 AM,0,0,0,56
1844505072,4/25/2016 2:00:00 AM,0,0,0,56
1844505072,4/25/2016 3:00:00 AM,0,0,0,56
1844505072,4/25/2016 4:00:00 AM,0,0,0,56
1844505072,4/25/2016 5:00:00 AM,0,0,0,56
1844505072,4/25/2016 6:00:00 AM,0,0,0,56
1844505072,4/25/2016 7:00:00 AM,0,0,0,56
1844505072,4/25/2016 8:00:00 AM,0,0,0,56
1844505072,4/25/2016 9:00:00 AM,0,0,0,56
1844505072,4/25/2016 10:00:00 AM,0,0,0,56
1844505072,4/25/2016 11:00:00 AM,0,0,0,56
1844505072,4/25/2016 12:00:00 PM,0,0,0,56
1844505072,4/25/2016 1:00:00 PM,0,0,0,56
1844505072,4/25/2016 2:00:00 PM,0,0,0,56
1844505072,4/25/2016 3:00:00 PM,0,0,0,56
1844505072,4/25/2016 4:00:00 PM,0,0,0,56
1844505072,4/25/2016 5:00:00 PM,0,0,0,56
1844505072,4/25/2016 6:00:00 PM,0,0,0,56
1844505072,4/25/2016 7:00:00 PM,0,0,0,56
1844505072,4/25/2016 8:00:00 PM,0,0,0,56
1844505072,4/25/2016 9:00:00 PM,0,0,0,56
1844505072,4/25/2016 10:00:00 PM,0,0,0,56
1844505072,4/25/2016 11:00:00 PM,0,0,0,56
1844505072,4/26/2016 12:00:00 AM,0,0,0,56
1844505072,4/26/2016 1:00:00 AM,0,0,0,56
1844505072,4/26/2016 2:00:00 AM,0,0,0,56
1844505072,4/26/2016 3:00:00 AM,0,0,0,56
1844505072,4/26/2016 4:00:00 AM,0,0,0,56
1844505072,4/26/2016 5:00:00 AM,0,0,0,56
1844505072,4/26/2016 6:00:00 AM,0,0,0,56
1844505072,4/26/2016 7:00:00 AM,0,0,0,56
1844505072,4/26/2016 8:00:00 AM,0,0,0,56
1844505072,4/26/2016 9:00:00 AM,0,0,0,56
1844505072,4/26/2016 10:00:00 AM,0,0,0,56
1844505072,4/26/2016 11:00:00 AM,0,0,0,56
1844505072,4/26/2016 12:00:00 PM,0,0,0,56
1844505072,4/26/2016 1:00:00 PM,0,0,0,56
1844505072,4/26/2016 2:00:00 PM,0,0,0,56
1844505072,4/26/2016 3:00:00 PM,0,0,0,56
1844505072,4/26/2016 4:00:00 PM,0,0,0,56
1844505072,4/26/2016 5:00:00 PM,0,0,0,56
1844505072,4/26/2016 6:00:00 PM,0,0,0,56
1844505072,4/26/2016 7:00:00 PM,0,0,0,56
1844505072,4/26/2016 8:00:00 PM,0,0,0,56
1844505072,4/26/2016 9:00:00 PM,0,0,0,56
1844505072,4/26/2016 10:00:00 PM,0,0,0,56
1844505072,4/26/2016 11:00:00 PM,0,0,0,56
1844505072,4/27/2016 12:00:00 AM,0,0,0,56
1844505072,4/27/2016 1:00:00 AM,0,0,0,56
1844505072,4/27/2016 2:00:00 AM,0,0,0,56
1844505072,4/27/2016 3:00:00 AM,0,0,0,56
1844505072,4/27/2016 4:00:00 AM,0,0,0,56
1844505072,4/27/2016 5:00:00 AM,0,0,0,56
1844505072,4/27/2016 6:00:00 AM,0,0,0,56
1844505072,4/27/2016 7:00:00 AM,0,0,0,56
1844505072,4/27/2016 8:00:00 AM,0,0,0,56
1844505072,4/27/2016 9:00:00 AM,0,0,0,56
1844505072,4/27/2016 10:00:00 AM,0,0,0,56
1844505072,4/27/2016 11:00:00 AM,0,0,0,56
1844505072,4/27/2016 12:00:00 PM,0,0,0,56
1844505072,4/27/2016 1:00:00 PM,0,0,0,56
1844505072,4/27/2016 2:00:00 PM,4,1,0.016667,58
1844505072,4/27/2016 3:00:00 PM,0,0,0,56
1844505072,4/27/2016 4:00:00 PM,0,0,0,56
1844505072,4/27/2016 5:00:00 PM,0,0,0,56
1844505072,4/27/2016 6:00:00 PM,0,0,0,56
1844505072,4/27/2016 7:00:00 PM,0,0,0,56
1844505072,4/27/2016 8:00:00 PM,0,0,0,56
1844505072,4/27/2016 9:00:00 PM,0,0,0,56
1844505072,4/27/2016 10:00:00 PM,0,0,0,56
1844505072,4/27/2016 11:00:00 PM,0,0,0,56
1844505072,4/28/2016 12:00:00 AM,0,0,0,56
1844505072,4/28/2016 1:00:00 AM,0,0,0,56
1844505072,4/28/2016 2:00:00 AM,0,0,0,56
1844505072,4/28/2016 3:00:00 AM,0,0,0,56
1844505072,4/28/2016 4:00:00 AM,0,0,0,56
1844505072,4/28/2016 5:00:00 AM,0,0,0,56
1844505072,4/28/2016 6:00:00 AM,0,0,0,56
1844505072,4/28/2016 7:00:00 AM,0,0,0,56
1844505072,4/28/2016 8:00:00 AM,0,0,0,56
1844505072,4/28/2016 9:00:00 AM,0,0,0,56
1844505072,4/28/2016 10:00:00 AM,205,6,0.1,71
1844505072,4/28/2016 11:00:00 AM,788,26,0.433333,118
1844505072,4/28/2016 12:00:00 PM,705,34,0.566667,122
1844505072,4/28/2016 1:00:00 PM,284,16,0.266667,89
1844505072,4/28/2016 2:00:00 PM,454,21,0.35,101
1844505072,4/28/2016 3:00:00 PM,534,31,0.516667,113
1844505072,4/28/2016 4:00:00 PM,332,17,0.283333,94
1844505072,4/28/2016 5:00:00 PM,777,25,0.416667,114
1844505072,4/28/2016 6:00:00 PM,151,10,0.166667,79
1844505072,4/28/2016 7:00:00 PM,335,11,0.183333,89
1844505072,4/28/2016 8:00:00 PM,208,12,0.2,85
1844505072,4/28/2016 9:00:00 PM,1001,50,0.833333,148
1844505072,4/28/2016 10:00:00 PM,861,27,0.45,122
1844505072,4/28/2016 11:00:00 PM,264,16,0.266667,88
1844505072,4/29/2016 12:00:00 AM,68,5,0.083333,72
1844505072,4/29/2016 1:00:00 AM,184,10,0.166667,78
1844505072,4/29/2016 2:00:00 AM,0,0,0,56
1844505072,4/29/2016 3:00:00 AM,0,0,0,56
1844505072,4/29/2016 4:00:00 AM,0,0,0,56
1844505072,4/29/2016 5:00:00 AM,0,0,0,56
1844505072,4/29/2016 6:00:00 AM,0,0,0,56
1844505072,4/29/2016 7:00:00 AM,0,0,0,56
1844505072,4/29/2016 8:00:00 AM,0,0,0,56
1844505072,4/29/2016 9:00:00 AM,232,11,0.183333,77
1844505072,4/29/2016 10:00:00 AM,431,25,0.416667,105
1844505072,4/29/2016 11:00:00 AM,845,36,0.6,130
1844505072,4/29/2016 12:00:00 PM,53,2,0.033333,60
1844505072,4/29/2016 1:00:00 PM,0,0,0,56
1844505072,4/29/2016 2:00:00 PM,542,18,0.3,95
1844505072,4/29/2016 3:00:00 PM,57,2,0.033333,61
1844505072,4/29/2016 4:00:00 PM,114,7,0.116667,70
1844505072,4/29/2016 5:00:00 PM,196,13,0.216667,82
1844505072,4/29/2016 6:00:00 PM,405,24,0.4,104
1844505072,4/29/2016 7:00:00 PM,322,18,0.3,93
1844505072,4/29/2016 8:00:00 PM,665,29,0.483333,115
1844505072,4/29/2016 9:00:00 PM,133,10,0.166667,78
1844505072,4/29/2016 10:00:00 PM,538,28,0.466667,112
1844505072,4/29/2016 11:00:00 PM,135,9,0.15,75
1844505072,4/30/2016 12:00:00 AM,0,0,0,57
1844505072,4/30/2016 1:00:00 AM,0,0,0,56
1844505072,4/30/2016 2:00:00 AM,0,0,0,56
1844505072,4/30/2016 3:00:00 AM,0,0,0,56
1844505072,4/30/2016 4:00:00 AM,0,0,0,56
1844505072,4/30/2016 5:00:00 AM,0,0,0,56
1844505072,4/30/2016 6:00:00 AM,0,0,0,56
1844505072,4/30/2016 7:00:00 AM,0,0,0,56
1844505072,4/30/2016 8:00:00 AM,0,0,0,56
1844505072,4/30/2016 9:00:00 AM,0,0,0,56
1844505072,4/30/2016 10:00:00 AM,612,22,0.366667,103
1844505072,4/30/2016 11:00:00 AM,517,27,0.45,107
1844505072,4/30/2016 12:00:00 PM,551,28,0.466667,109
1844505072,4/30/2016 1:00:00 PM,0,0,0,57
1844505072,4/30/2016 2:00:00 PM,166,6,0.1,69
1844505072,4/30/2016 3:00:00 PM,314,16,0.266667,91
1844505072,4/30/2016 4:00:00 PM,191,4,0.066667,72
1844505072,4/30/2016 5:00:00 PM,217,11,0.183333,83
1844505072,4/30/2016 6:00:00 PM,276,12,0.2,85
1844505072,4/30/2016 7:00:00 PM,107,6,0.1,76
1844505072,4/30/2016 8:00:00 PM,154,10,0.166667,81
1844505072,4/30/2016 9:00:00 PM,203,13,0.216667,86
1844505072,4/30/2016 10:00:00 PM,258,16,0.266667,91
1844505072,4/30/2016 11:00:00 PM,448,13,0.216667,92
1844505072,05-01-2016 00:00,1193,39,0.65,138
1844505072,05-01-2016 01:00,555,22,0.366667,103
1844505072,05-01-2016 02:00,773,25,0.416667,117
1844505072,05-01-2016 03:00,52,3,0.05,61
1844505072,05-01-2016 04:00,0,0,0,56
1844505072,05-01-2016 05:00,0,0,0,56
1844505072,05-01-2016 06:00,0,0,0,56
1844505072,05-01-2016 07:00,0,0,0,56
1844505072,05-01-2016 08:00,0,0,0,56
1844505072,05-01-2016 09:00,0,0,0,56
1844505072,05-01-2016 10:00,0,0,0,56
1844505072,05-01-2016 11:00,0,0,0,56
1844505072,05-01-2016 12:00,0,0,0,56
1844505072,05-01-2016 13:00,0,0,0,56
1844505072,05-01-2016 14:00,0,0,0,56
1844505072,05-01-2016 15:00,0,0,0,56
1844505072,05-01-2016 16:00,0,0,0,56
1844505072,05-01-2016 17:00,0,0,0,56
1844505072,05-01-2016 18:00,0,0,0,56
1844505072,05-01-2016 19:00,0,0,0,56
1844505072,05-01-2016 20:00,0,0,0,56
1844505072,05-01-2016 21:00,0,0,0,56
1844505072,05-01-2016 22:00,0,0,0,56
1844505072,05-01-2016 23:00,0,0,0,56
1844505072,05-02-2016 00:00,0,0,0,56
1844505072,05-02-2016 01:00,0,0,0,57
1844505072,05-02-2016 02:00,0,0,0,56
1844505072,05-02-2016 03:00,0,0,0,56
1844505072,05-02-2016 04:00,0,0,0,56
1844505072,05-02-2016 05:00,0,0,0,56
1844505072,05-02-2016 06:00,0,0,0,56
1844505072,05-02-2016 07:00,0,0,0,56
1844505072,05-02-2016 08:00,0,0,0,56
1844505072,05-02-2016 09:00,0,0,0,56
1844505072,05-02-2016 10:00,0,0,0,56
1844505072,05-02-2016 11:00,0,0,0,56
1844505072,05-02-2016 12:00,0,0,0,56
1844505072,05-02-2016 13:00,0,0,0,56
1844505072,05-02-2016 14:00,0,0,0,56
1844505072,05-02-2016 15:00,0,0,0,56
1844505072,05-02-2016 16:00,0,0,0,56
1844505072,05-02-2016 17:00,0,0,0,56
1844505072,05-02-2016 18:00,0,0,0,56
1844505072,05-02-2016 19:00,0,0,0,56
1844505072,05-02-2016 20:00,0,0,0,56
1844505072,05-02-2016 21:00,0,0,0,56
1844505072,05-02-2016 22:00,0,0,0,56
1844505072,05-02-2016 23:00,0,0,0,56
1844505072,05-03-2016 00:00,0,0,0,56
1844505072,05-03-2016 01:00,0,0,0,56
1844505072,05-03-2016 02:00,0,0,0,56
1844505072,05-03-2016 03:00,0,0,0,56
1844505072,05-03-2016 04:00,0,0,0,56
1844505072,05-03-2016 05:00,0,0,0,56
1844505072,05-03-2016 06:00,0,0,0,56
1844505072,05-03-2016 07:00,0,0,0,56
1844505072,05-03-2016 08:00,0,0,0,56
1844505072,05-03-2016 09:00,0,0,0,56
1844505072,05-03-2016 10:00,486,18,0.3,95
1844505072,05-03-2016 11:00,683,26,0.433333,113
1844505072,05-03-2016 12:00,361,20,0.333333,97
1844505072,05-03-2016 13:00,95,4,0.066667,70
1844505072,05-03-2016 14:00,769,32,0.533333,122
1844505072,05-03-2016 15:00,80,3,0.05,64
1844505072,05-03-2016 16:00,37,1,0.016667,60
1844505072,05-03-2016 17:00,622,25,0.416667,109
1844505072,05-03-2016 18:00,41,3,0.05,62
1844505072,05-03-2016 19:00,265,15,0.25,89
1844505072,05-03-2016 20:00,312,19,0.316667,92
1844505072,05-03-2016 21:00,194,11,0.183333,78
1844505072,05-03-2016 22:00,57,3,0.05,66
1844505072,05-03-2016 23:00,57,4,0.066667,65
1844505072,05-04-2016 00:00,0,0,0,56
1844505072,05-04-2016 01:00,0,0,0,56
1844505072,05-04-2016 02:00,0,0,0,56
1844505072,05-04-2016 03:00,0,0,0,56
1844505072,05-04-2016 04:00,0,0,0,56
1844505072,05-04-2016 05:00,0,0,0,56
1844505072,05-04-2016 06:00,0,0,0,56
1844505072,05-04-2016 07:00,0,0,0,56
1844505072,05-04-2016 08:00,0,0,0,56
1844505072,05-04-2016 09:00,0,0,0,56
1844505072,05-04-2016 10:00,63,4,0.066667,64
1844505072,05-04-2016 11:00,720,29,0.483333,117
1844505072,05-04-2016 12:00,276,14,0.233333,88
1844505072,05-04-2016 13:00,208,12,0.2,82
1844505072,05-04-2016 14:00,9,1,0.016667,63
1844505072,05-04-2016 15:00,402,16,0.266667,93
1844505072,05-04-2016 16:00,402,11,0.183333,88
1844505072,05-04-2016 17:00,0,0,0,56
1844505072,05-04-2016 18:00,0,0,0,56
1844505072,05-04-2016 19:00,0,0,0,56
1844505072,05-04-2016 20:00,0,0,0,56
1844505072,05-04-2016 21:00,0,0,0,56
1844505072,05-04-2016 22:00,0,0,0,56
1844505072,05-04-2016 23:00,0,0,0,56
1844505072,05-05-2016 00:00,0,0,0,56
1844505072,05-05-2016 01:00,0,0,0,56
1844505072,05-05-2016 02:00,0,0,0,56
1844505072,05-05-2016 03:00,0,0,0,56
1844505072,05-05-2016 04:00,0,0,0,56
1844505072,05-05-2016 05:00,0,0,0,56
1844505072,05-05-2016 06:00,0,0,0,56
1844505072,05-05-2016 07:00,0,0,0,56
1844505072,05-05-2016 08:00,0,0,0,56
1844505072,05-05-2016 09:00,0,0,0,56
1844505072,05-05-2016 10:00,145,8,0.133333,72
1844505072,05-05-2016 11:00,423,26,0.433333,106
1844505072,05-05-2016 12:00,184,10,0.166667,82
1844505072,05-05-2016 13:00,464,22,0.366667,102
1844505072,05-05-2016 14:00,542,27,0.45,111
1844505072,05-05-2016 15:00,479,27,0.45,106
1844505072,05-05-2016 16:00,0,0,0,56
1844505072,05-05-2016 17:00,0,0,0,56
1844505072,05-05-2016 18:00,0,0,0,56
1844505072,05-05-2016 19:00,0,0,0,56
1844505072,05-05-2016 20:00,0,0,0,56
1844505072,05-05-2016 21:00,0,0,0,56
1844505072,05-05-2016 22:00,0,0,0,56
1844505072,05-05-2016 23:00,0,0,0,56
1844505072,05-06-2016 00:00,0,0,0,56
1844505072,05-06-2016 01:00,0,0,0,56
1844505072,05-06-2016 02:00,0,0,0,56
1844505072,05-06-2016 03:00,0,0,0,56
1844505072,05-06-2016 04:00,0,0,0,56
1844505072,05-06-2016 05:00,0,0,0,56
1844505072,05-06-2016 06:00,0,0,0,56
1844505072,05-06-2016 07:00,0,0,0,56
1844505072,05-06-2016 08:00,0,0,0,56
1844505072,05-06-2016 09:00,0,0,0,56
1844505072,05-06-2016 10:00,0,0,0,56
1844505072,05-06-2016 11:00,0,0,0,56
1844505072,05-06-2016 12:00,0,0,0,56
1844505072,05-06-2016 13:00,0,0,0,56
1844505072,05-06-2016 14:00,0,0,0,56
1844505072,05-06-2016 15:00,0,0,0,56
1844505072,05-06-2016 16:00,0,0,0,56
1844505072,05-06-2016 17:00,0,0,0,56
1844505072,05-06-2016 18:00,0,0,0,56
1844505072,05-06-2016 19:00,44,2,0.033333,60
1844505072,05-06-2016 20:00,0,0,0,56
1844505072,05-06-2016 21:00,0,0,0,56
1844505072,05-06-2016 22:00,0,0,0,56
1844505072,05-06-2016 23:00,0,0,0,56
1844505072,05-07-2016 00:00,0,0,0,56
1844505072,05-07-2016 01:00,0,0,0,56
1844505072,05-07-2016 02:00,0,0,0,56
1844505072,05-07-2016 03:00,0,0,0,56
1844505072,05-07-2016 04:00,0,0,0,56
1844505072,05-07-2016 05:00,0,0,0,56
1844505072,05-07-2016 06:00,0,0,0,56
1844505072,05-07-2016 07:00,0,0,0,56
1844505072,05-07-2016 08:00,0,0,0,56
1844505072,05-07-2016 09:00,0,0,0,56
1844505072,05-07-2016 10:00,0,0,0,56
1844505072,05-07-2016 11:00,0,0,0,56
1844505072,05-07-2016 12:00,0,0,0,56
1844505072,05-07-2016 13:00,0,0,0,56
1844505072,05-07-2016 14:00,0,0,0,56
1844505072,05-07-2016 15:00,0,0,0,56
1844505072,05-07-2016 16:00,0,0,0,56
1844505072,05-07-2016 17:00,0,0,0,56
1844505072,05-07-2016 18:00,0,0,0,56
1844505072,05-07-2016 19:00,0,0,0,56
1844505072,05-07-2016 20:00,0,0,0,56
1844505072,05-07-2016 21:00,0,0,0,56
1844505072,05-07-2016 22:00,0,0,0,56
1844505072,05-07-2016 23:00,0,0,0,56
1844505072,05-08-2016 00:00,0,0,0,56
1844505072,05-08-2016 01:00,0,0,0,56
1844505072,05-08-2016 02:00,0,0,0,56
1844505072,05-08-2016 03:00,0,0,0,56
1844505072,05-08-2016 04:00,0,0,0,56
1844505072,05-08-2016 05:00,0,0,0,56
1844505072,05-08-2016 06:00,0,0,0,56
1844505072,05-08-2016 07:00,0,0,0,56
1844505072,05-08-2016 08:00,0,0,0,56
1844505072,05-08-2016 09:00,0,0,0,56
1844505072,05-08-2016 10:00,0,0,0,56
1844505072,05-08-2016 11:00,0,0,0,56
1844505072,05-08-2016 12:00,0,0,0,56
1844505072,05-08-2016 13:00,0,0,0,56
1844505072,05-08-2016 14:00,0,0,0,56
1844505072,05-08-2016 15:00,0,0,0,56
1844505072,05-08-2016 16:00,0,0,0,56
1844505072,05-08-2016 17:00,0,0,0,56
1844505072,05-08-2016 18:00,0,0,0,56
1844505072,05-08-2016 19:00,0,0,0,56
1844505072,05-08-2016 20:00,0,0,0,56
1844505072,05-08-2016 21:00,0,0,0,56
1844505072,05-08-2016 22:00,0,0,0,56
1844505072,05-08-2016 23:00,0,0,0,56
1844505072,05-09-2016 00:00,0,0,0,56
1844505072,05-09-2016 01:00,0,0,0,56
1844505072,05-09-2016 02:00,0,0,0,56
1844505072,05-09-2016 03:00,0,0,0,56
1844505072,05-09-2016 04:00,0,0,0,56
1844505072,05-09-2016 05:00,0,0,0,56
1844505072,05-09-2016 06:00,0,0,0,56
1844505072,05-09-2016 07:00,0,0,0,56
1844505072,05-09-2016 08:00,0,0,0,56
1844505072,05-09-2016 09:00,0,0,0,56
1844505072,05-09-2016 10:00,0,0,0,56
1844505072,05-09-2016 11:00,0,0,0,56
1844505072,05-09-2016 12:00,0,0,0,56
1844505072,05-09-2016 13:00,0,0,0,56
1844505072,05-09-2016 14:00,0,0,0,56
1844505072,05-09-2016 15:00,0,0,0,56
1844505072,05-09-2016 16:00,0,0,0,56
1844505072,05-09-2016 17:00,0,0,0,56
1844505072,05-09-2016 18:00,0,0,0,56
1844505072,05-09-2016 19:00,0,0,0,56
1844505072,05-09-2016 20:00,0,0,0,56
1844505072,05-09-2016 21:00,0,0,0,56
1844505072,05-09-2016 22:00,0,0,0,56
1844505072,05-09-2016 23:00,0,0,0,56
1844505072,05-10-2016 00:00,0,0,0,56
1844505072,05-10-2016 01:00,0,0,0,56
1844505072,05-10-2016 02:00,0,0,0,56
1844505072,05-10-2016 03:00,0,0,0,56
1844505072,05-10-2016 04:00,0,0,0,56
1844505072,05-10-2016 05:00,0,0,0,56
1844505072,05-10-2016 06:00,0,0,0,56
1844505072,05-10-2016 07:00,0,0,0,56
1844505072,05-10-2016 08:00,0,0,0,56
1844505072,05-10-2016 09:00,0,0,0,56
1844505072,05-10-2016 10:00,0,0,0,56
1844505072,05-10-2016 11:00,0,0,0,56
1844505072,05-10-2016 12:00,0,0,0,56
1844505072,05-10-2016 13:00,0,0,0,56
1844505072,05-10-2016 14:00,0,0,0,56
1844505072,05-10-2016 15:00,0,0,0,56
1844505072,05-10-2016 16:00,0,0,0,56
1844505072,05-10-2016 17:00,0,0,0,56
1844505072,05-10-2016 18:00,0,0,0,56
1844505072,05-10-2016 19:00,0,0,0,56
1844505072,05-10-2016 20:00,0,0,0,56
1844505072,05-10-2016 21:00,0,0,0,56
1844505072,05-10-2016 22:00,0,0,0,56
1844505072,05-10-2016 23:00,0,0,0,56
1844505072,05-11-2016 00:00,0,0,0,56
1844505072,05-11-2016 01:00,0,0,0,56
1844505072,05-11-2016 02:00,0,0,0,56
1844505072,05-11-2016 03:00,0,0,0,56
1844505072,05-11-2016 04:00,0,0,0,56
1844505072,05-11-2016 05:00,0,0,0,56
1844505072,05-11-2016 06:00,0,0,0,56
1844505072,05-11-2016 07:00,0,0,0,56
1844505072,05-11-2016 08:00,0,0,0,56
1844505072,05-11-2016 09:00,0,0,0,56
1844505072,05-11-2016 10:00,0,0,0,56
1844505072,05-11-2016 11:00,0,0,0,56
1844505072,05-11-2016 12:00,0,0,0,56
1844505072,05-11-2016 13:00,0,0,0,56
1844505072,05-11-2016 14:00,0,0,0,56
1844505072,05-11-2016 15:00,0,0,0,56
1844505072,05-11-2016 16:00,0,0,0,56
1844505072,05-11-2016 17:00,0,0,0,56
1844505072,05-11-2016 18:00,0,0,0,56
1844505072,05-11-2016 19:00,0,0,0,56
1844505072,05-11-2016 20:00,0,0,0,56
1844505072,05-11-2016 21:00,0,0,0,56
1844505072,05-11-2016 22:00,0,0,0,56
1844505072,05-11-2016 23:00,0,0,0,56
1844505072,05-12-2016 00:00,0,0,0,56
1844505072,05-12-2016 01:00,0,0,0,56
1844505072,05-12-2016 02:00,0,0,0,56
1844505072,05-12-2016 03:00,0,0,0,56
1844505072,05-12-2016 04:00,0,0,0,56
1844505072,05-12-2016 05:00,0,0,0,56
1844505072,05-12-2016 06:00,0,0,0,56
1844505072,05-12-2016 07:00,0,0,0,56
1844505072,05-12-2016 08:00,0,0,0,56
1844505072,05-12-2016 09:00,0,0,0,56
1844505072,05-12-2016 10:00,0,0,0,56
1927972279,04-12-2016 00:00,0,0,0,85
1927972279,04-12-2016 01:00,0,0,0,85
1927972279,04-12-2016 02:00,0,0,0,85
1927972279,04-12-2016 03:00,0,0,0,84
1927972279,04-12-2016 04:00,4,1,0.016667,87
1927972279,04-12-2016 05:00,0,0,0,85
1927972279,04-12-2016 06:00,20,2,0.033333,90
1927972279,04-12-2016 07:00,0,0,0,85
1927972279,04-12-2016 08:00,0,0,0,85
1927972279,04-12-2016 09:00,0,0,0,85
1927972279,04-12-2016 10:00,0,0,0,85
1927972279,04-12-2016 11:00,17,2,0.033333,89
1927972279,04-12-2016 12:00,0,0,0,84
1927972279,04-12-2016 13:00,0,0,0,85
1927972279,04-12-2016 14:00,169,9,0.15,111
1927972279,04-12-2016 15:00,12,2,0.033333,93
1927972279,04-12-2016 16:00,77,5,0.083333,102
1927972279,04-12-2016 17:00,119,13,0.216667,117
1927972279,04-12-2016 18:00,0,0,0,88
1927972279,04-12-2016 19:00,28,2,0.033333,92
1927972279,04-12-2016 20:00,32,4,0.066667,97
1927972279,04-12-2016 21:00,105,9,0.15,109
1927972279,04-12-2016 22:00,50,3,0.05,94
1927972279,04-12-2016 23:00,45,3,0.05,93
1927972279,4/13/2016 12:00:00 AM,4,1,0.016667,90
1927972279,4/13/2016 1:00:00 AM,16,2,0.033333,92
1927972279,4/13/2016 2:00:00 AM,17,2,0.033333,91
1927972279,4/13/2016 3:00:00 AM,0,0,0,87
1927972279,4/13/2016 4:00:00 AM,12,2,0.033333,91
1927972279,4/13/2016 5:00:00 AM,0,0,0,86
1927972279,4/13/2016 6:00:00 AM,0,0,0,86
1927972279,4/13/2016 7:00:00 AM,0,0,0,86
1927972279,4/13/2016 8:00:00 AM,0,0,0,86
1927972279,4/13/2016 9:00:00 AM,79,6,0.1,102
1927972279,4/13/2016 10:00:00 AM,0,0,0,86
1927972279,4/13/2016 11:00:00 AM,5,1,0.016667,88
1927972279,4/13/2016 12:00:00 PM,0,0,0,86
1927972279,4/13/2016 1:00:00 PM,0,0,0,86
1927972279,4/13/2016 2:00:00 PM,0,0,0,86
1927972279,4/13/2016 3:00:00 PM,0,0,0,86
1927972279,4/13/2016 4:00:00 PM,0,0,0,86
1927972279,4/13/2016 5:00:00 PM,115,9,0.15,110
1927972279,4/13/2016 6:00:00 PM,108,9,0.15,109
1927972279,4/13/2016 7:00:00 PM,0,0,0,86
1927972279,4/13/2016 8:00:00 PM,0,0,0,86
1927972279,4/13/2016 9:00:00 PM,0,0,0,86
1927972279,4/13/2016 10:00:00 PM,0,0,0,86
1927972279,4/13/2016 11:00:00 PM,0,0,0,86
1927972279,4/14/2016 12:00:00 AM,0,0,0,86
1927972279,4/14/2016 1:00:00 AM,0,0,0,86
